wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,samples_solve_duration_total,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,naive_alg_steps,parameters_id,task_id
4,3,0.04306292533874512,23,22,0.017700910568237305,Beginner (9x9),11x11,True,,True,,67,283
4,1,0.045476436614990234,25,14,0.01150965690612793,Beginner (9x9),11x11,True,,False,,68,284
1,0,0.5825791358947754,85,45,0.07502865791320801,Expert (16x30),18x32,True,,False,7,64,280
3,3,0.24455952644348145,41,39,0.05904126167297363,Intermediate (16x16),18x18,True,,True,,69,285
2,1,0.16372942924499512,51,35,0.04130744934082031,Intermediate (16x16),18x18,True,,False,,70,286
1,0,3.5113682746887207,89,66,2.658365488052368,Expert (16x30),18x32,True,,True,3,31,247
3,0,0.03660941123962402,32,19,0.007311344146728516,Beginner (8x8),10x10,True,,True,0,1,289
3,0,0.04903054237365723,35,18,0.009419441223144531,Beginner (8x8),10x10,True,,False,0,2,290
4,3,0.02939891815185547,20,16,0.0038013458251953125,Beginner (9x9),11x11,True,,True,0,3,291
1,0,0.025858640670776367,18,6,0.0018367767333984375,Beginner (9x9),11x11,True,,False,0,4,292
1,0,0.640801191329956,85,45,0.09695696830749512,Expert (16x30),18x32,True,,False,,72,288
3,0,0.25891542434692383,52,34,0.03167247772216797,Intermediate (16x16),18x18,True,,True,0,5,293
2,0,0.23511695861816406,48,27,0.025206804275512695,Intermediate (16x16),18x18,True,,False,0,6,294
0,0,0.31131815910339355,29,7,0.009743690490722656,Expert (16x30),18x32,True,,False,0,8,296
1,0,1.9865875244140625,89,66,1.4791746139526367,Expert (16x30),18x32,True,,True,7,63,279
3,2,0.025310993194580078,29,19,0.00912165641784668,Beginner (8x8),10x10,True,,False,1,10,298
3,2,0.042832136154174805,28,25,0.018477916717529297,Beginner (8x8),10x10,True,,True,1,9,297
4,3,0.019687175750732422,20,17,0.005402565002441406,Beginner (9x9),11x11,True,,True,1,11,299
1,0,0.028304100036621094,19,8,0.004350900650024414,Beginner (9x9),11x11,True,,False,1,12,300
1,0,2.909313917160034,89,66,2.3477518558502197,Expert (16x30),18x32,True,,True,6,55,271
4,1,0.17122864723205566,48,40,0.0421450138092041,Intermediate (16x16),18x18,True,,True,1,13,301
0,0,0.5909428596496582,69,56,0.04741859436035156,Expert (16x30),18x32,True,,True,0,7,295
3,2,0.05905032157897949,27,24,0.03549838066101074,Beginner (8x8),10x10,True,,True,2,17,305
2,0,0.26263856887817383,47,26,0.05694460868835449,Intermediate (16x16),18x18,True,,False,1,14,302
3,2,0.061389923095703125,28,18,0.031543731689453125,Beginner (8x8),10x10,True,,False,2,18,306
4,3,0.039270877838134766,20,17,0.013831377029418945,Beginner (9x9),11x11,True,,True,2,19,307
1,0,0.02819347381591797,19,8,0.0043222904205322266,Beginner (9x9),11x11,True,,False,2,20,308
1,0,3.6518828868865967,89,66,2.747023344039917,Expert (16x30),18x32,True,,True,5,47,263
0,0,0.4723663330078125,78,55,0.08133459091186523,Expert (16x30),18x32,True,,False,1,16,304
0,0,0.6818318367004395,102,94,0.10076761245727539,Expert (16x30),18x32,True,,True,1,15,303
4,2,0.4229156970977783,47,40,0.20572400093078613,Intermediate (16x16),18x18,True,,True,2,21,309
3,2,0.040802955627441406,27,24,0.027304649353027344,Beginner (8x8),10x10,True,,True,3,25,313
4,3,0.02360367774963379,20,17,0.009415626525878906,Beginner (9x9),11x11,True,,True,3,27,315
2,0,0.43103861808776855,47,26,0.22605586051940918,Intermediate (16x16),18x18,True,,False,2,22,310
1,0,0.015250682830810547,19,8,0.002288818359375,Beginner (9x9),11x11,True,,False,3,28,316
3,2,0.07410550117492676,28,18,0.044380903244018555,Beginner (8x8),10x10,True,,False,3,26,314
0,0,0.49506616592407227,76,53,0.12539100646972656,Expert (16x30),18x32,True,,False,2,24,312
2,0,0.4592111110687256,47,26,0.3450920581817627,Intermediate (16x16),18x18,True,,False,3,30,318
3,2,0.062247276306152344,27,24,0.039069175720214844,Beginner (8x8),10x10,True,,True,4,33,321
3,2,0.04986143112182617,28,18,0.03217720985412598,Beginner (8x8),10x10,True,,False,4,34,322
4,3,0.02917313575744629,20,17,0.01223301887512207,Beginner (9x9),11x11,True,,True,4,35,323
1,0,0.0145111083984375,19,8,0.0023064613342285156,Beginner (9x9),11x11,True,,False,4,36,324
4,2,0.6291153430938721,47,40,0.4138064384460449,Intermediate (16x16),18x18,True,,True,3,29,317
0,0,1.3513469696044922,99,90,0.38570547103881836,Expert (16x30),18x32,True,,True,2,23,311
0,0,0.6207218170166016,76,53,0.19135093688964844,Expert (16x30),18x32,True,,False,3,32,320
4,2,0.36286401748657227,47,40,0.25043201446533203,Intermediate (16x16),18x18,True,,True,4,37,325
3,2,0.037975311279296875,27,24,0.025168895721435547,Beginner (8x8),10x10,True,,True,5,41,329
3,2,0.03941750526428223,28,18,0.023189306259155273,Beginner (8x8),10x10,True,,False,5,42,330
4,3,0.02136373519897461,20,17,0.008302450180053711,Beginner (9x9),11x11,True,,True,5,43,331
1,0,0.015342473983764648,19,8,0.002454996109008789,Beginner (9x9),11x11,True,,False,5,44,332
1,0,3.559727668762207,89,66,2.68973445892334,Expert (16x30),18x32,True,,True,,71,287
4,2,0.3508012294769287,47,40,0.24086499214172363,Intermediate (16x16),18x18,True,,True,5,45,333
0,0,0.552114725112915,76,53,0.13858532905578613,Expert (16x30),18x32,True,,False,4,40,328
2,0,0.9667477607727051,47,26,0.7594811916351318,Intermediate (16x16),18x18,True,,False,4,38,326
3,2,0.07179450988769531,27,24,0.0483860969543457,Beginner (8x8),10x10,True,,True,6,49,337
0,0,1.643535852432251,99,90,0.6241455078125,Expert (16x30),18x32,True,,True,3,31,319
4,3,0.043596744537353516,20,17,0.01697373390197754,Beginner (9x9),11x11,True,,True,6,51,339
3,2,0.07318639755249023,28,18,0.04306435585021973,Beginner (8x8),10x10,True,,False,6,50,338
1,0,0.028147459030151367,19,8,0.0043184757232666016,Beginner (9x9),11x11,True,,False,6,52,340
0,0,0.5411226749420166,76,53,0.15414690971374512,Expert (16x30),18x32,True,,False,5,48,336
2,0,0.9704506397247314,47,26,0.7675449848175049,Intermediate (16x16),18x18,True,,False,5,46,334
4,2,0.6639528274536133,47,40,0.4508707523345947,Intermediate (16x16),18x18,True,,True,6,53,341
0,0,0.9698529243469238,99,90,0.34932374954223633,Expert (16x30),18x32,True,,True,5,47,335
3,2,0.040674686431884766,28,18,0.02363729476928711,Beginner (8x8),10x10,True,,False,7,58,346
3,2,0.07159852981567383,27,24,0.047452688217163086,Beginner (8x8),10x10,True,,True,7,57,345
4,3,0.021799564361572266,20,17,0.008824825286865234,Beginner (9x9),11x11,True,,True,7,59,347
1,0,0.027939558029174805,19,8,0.004278898239135742,Beginner (9x9),11x11,True,,False,7,60,348
0,0,1.674612283706665,99,90,0.6453971862792969,Expert (16x30),18x32,True,,True,4,39,327
2,0,1.001150369644165,47,26,0.7902255058288574,Intermediate (16x16),18x18,True,,False,6,54,342
4,2,0.5271081924438477,47,40,0.359025239944458,Intermediate (16x16),18x18,True,,True,7,61,349
3,2,0.03807210922241211,27,24,0.02547144889831543,Beginner (8x8),10x10,True,,True,,65,353
3,2,0.03719210624694824,28,18,0.02183222770690918,Beginner (8x8),10x10,True,,False,,66,354
4,3,0.0218355655670166,20,17,0.009002923965454102,Beginner (9x9),11x11,True,,True,,67,355
1,0,0.014307975769042969,19,8,0.0022134780883789062,Beginner (9x9),11x11,True,,False,,68,356
0,0,1.1367661952972412,99,90,0.3989071846008301,Expert (16x30),18x32,True,,True,6,55,343
0,0,0.894827127456665,76,53,0.26676106452941895,Expert (16x30),18x32,True,,False,6,56,344
2,0,0.9773786067962646,47,26,0.7711546421051025,Intermediate (16x16),18x18,True,,False,7,62,350
4,2,0.44327545166015625,47,40,0.30825018882751465,Intermediate (16x16),18x18,True,,True,,69,357
3,3,0.016101598739624023,25,21,0.0024836063385009766,Beginner (8x8),10x10,True,,True,0,1,361
1,1,0.0282137393951416,24,5,0.004015684127807617,Beginner (8x8),10x10,True,,False,0,2,362
3,2,0.01586294174194336,20,15,0.002171754837036133,Beginner (9x9),11x11,True,,True,0,3,363
3,2,0.02286505699157715,23,17,0.002601146697998047,Beginner (9x9),11x11,True,,False,0,4,364
0,0,0.9286236763000488,76,53,0.26775288581848145,Expert (16x30),18x32,True,,False,7,64,352
4,2,0.11004328727722168,52,45,0.00873255729675293,Intermediate (16x16),18x18,True,,True,0,5,365
2,0,0.6378738880157471,47,26,0.5076944828033447,Intermediate (16x16),18x18,True,,False,,70,358
2,0,0.17382574081420898,38,20,0.008810043334960938,Intermediate (16x16),18x18,True,,False,0,6,366
3,3,0.02586078643798828,21,19,0.00492095947265625,Beginner (8x8),10x10,True,,True,1,9,369
2,1,0.04333090782165527,26,13,0.014937400817871094,Beginner (8x8),10x10,True,,False,1,10,370
5,4,0.03174328804016113,20,19,0.006788730621337891,Beginner (9x9),11x11,True,,True,1,11,371
4,3,0.025815963745117188,19,15,0.0029609203338623047,Beginner (9x9),11x11,True,,False,1,12,372
0,0,0.41519641876220703,79,48,0.030553817749023438,Expert (16x30),18x32,True,,True,0,7,367
5,4,0.20918989181518555,43,41,0.0213010311126709,Intermediate (16x16),18x18,True,,True,1,13,373
0,0,0.38431334495544434,70,35,0.021373748779296875,Expert (16x30),18x32,True,,False,0,8,368
2,0,0.07560300827026367,37,22,0.0056002140045166016,Intermediate (16x16),18x18,True,,False,1,14,374
3,3,0.01474618911743164,21,19,0.003258943557739258,Beginner (8x8),10x10,True,,True,2,17,377
2,1,0.03152656555175781,26,13,0.0170748233795166,Beginner (8x8),10x10,True,,False,2,18,378
0,0,1.680495023727417,99,90,0.6500842571258545,Expert (16x30),18x32,True,,True,7,63,351
5,4,0.016715049743652344,20,19,0.0035588741302490234,Beginner (9x9),11x11,True,,True,2,19,379
4,3,0.022731304168701172,19,15,0.0025026798248291016,Beginner (9x9),11x11,True,,False,2,20,380
0,0,0.9141628742218018,76,53,0.26892590522766113,Expert (16x30),18x32,True,,False,,72,360
5,4,0.11462998390197754,43,41,0.016791582107543945,Intermediate (16x16),18x18,True,,True,2,21,381
2,0,0.146989107131958,37,22,0.009826421737670898,Intermediate (16x16),18x18,True,,False,2,22,382
3,3,0.0271604061126709,21,19,0.0061075687408447266,Beginner (8x8),10x10,True,,True,3,25,385
2,1,0.08111023902893066,26,13,0.05256199836730957,Beginner (8x8),10x10,True,,False,3,26,386
5,4,0.031316518783569336,20,19,0.006707906723022461,Beginner (9x9),11x11,True,,True,3,27,387
4,3,0.025815486907958984,19,15,0.002949953079223633,Beginner (9x9),11x11,True,,False,3,28,388
2,0,0.5807473659515381,108,83,0.09785747528076172,Expert (16x30),18x32,True,,False,1,16,376
5,4,0.21860337257385254,43,41,0.03231501579284668,Intermediate (16x16),18x18,True,,True,3,29,389
2,0,0.07685112953186035,37,22,0.006142616271972656,Intermediate (16x16),18x18,True,,False,3,30,390
0,0,1.6317720413208008,99,90,0.637714147567749,Expert (16x30),18x32,True,,True,,71,359
3,3,0.02685070037841797,21,19,0.005997896194458008,Beginner (8x8),10x10,True,,True,4,33,393
2,1,0.08155369758605957,26,13,0.05431413650512695,Beginner (8x8),10x10,True,,False,4,34,394
5,4,0.031017780303955078,20,19,0.0066967010498046875,Beginner (9x9),11x11,True,,True,4,35,395
4,3,0.025648117065429688,19,15,0.002902507781982422,Beginner (9x9),11x11,True,,False,4,36,396
5,4,0.22038054466247559,43,41,0.03211355209350586,Intermediate (16x16),18x18,True,,True,4,37,397
2,0,1.2471885681152344,111,93,0.29103803634643555,Expert (16x30),18x32,True,,True,1,15,375
2,0,0.14214229583740234,37,22,0.011170625686645508,Intermediate (16x16),18x18,True,,False,4,38,398
2,0,1.0981802940368652,107,85,0.5668275356292725,Expert (16x30),18x32,True,,False,2,24,384
3,3,0.018099308013916016,21,19,0.0036830902099609375,Beginner (8x8),10x10,True,,True,5,41,401
2,1,0.057283878326416016,26,13,0.0371396541595459,Beginner (8x8),10x10,True,,False,5,42,402
5,4,0.017542600631713867,20,19,0.003989458084106445,Beginner (9x9),11x11,True,,True,5,43,403
4,3,0.015695571899414062,19,15,0.0018091201782226562,Beginner (9x9),11x11,True,,False,5,44,404
5,4,0.11878418922424316,43,41,0.018402576446533203,Intermediate (16x16),18x18,True,,True,5,45,405
2,0,0.07934021949768066,37,22,0.006446123123168945,Intermediate (16x16),18x18,True,,False,5,46,406
2,0,1.398374080657959,107,85,0.8480250835418701,Expert (16x30),18x32,True,,False,3,32,392
2,0,2.01861834526062,109,94,1.1105740070343018,Expert (16x30),18x32,True,,True,2,23,383
3,3,0.026624441146850586,21,19,0.005993843078613281,Beginner (8x8),10x10,True,,True,6,49,409
2,1,0.08188939094543457,26,13,0.05427074432373047,Beginner (8x8),10x10,True,,False,6,50,410
5,4,0.031296491622924805,20,19,0.00667572021484375,Beginner (9x9),11x11,True,,True,6,51,411
4,3,0.02531266212463379,19,15,0.002866029739379883,Beginner (9x9),11x11,True,,False,6,52,412
5,4,0.2159438133239746,43,41,0.03153634071350098,Intermediate (16x16),18x18,True,,True,6,53,413
2,0,0.14041852951049805,37,22,0.010442972183227539,Intermediate (16x16),18x18,True,,False,6,54,414
2,0,2.5047695636749268,109,94,1.5823261737823486,Expert (16x30),18x32,True,,True,3,31,391
2,0,2.249560832977295,109,94,1.4823479652404785,Expert (16x30),18x32,True,,True,4,39,399
3,3,0.015139341354370117,21,19,0.003618001937866211,Beginner (8x8),10x10,True,,True,7,57,417
2,1,0.044136762619018555,26,13,0.02794027328491211,Beginner (8x8),10x10,True,,False,7,58,418
5,4,0.015899181365966797,20,19,0.003431081771850586,Beginner (9x9),11x11,True,,True,7,59,419
4,3,0.014071226119995117,19,15,0.0015807151794433594,Beginner (9x9),11x11,True,,False,7,60,420
2,0,1.561173439025879,107,85,0.9548113346099854,Expert (16x30),18x32,True,,False,5,48,408
2,0,2.402207374572754,107,85,1.4978461265563965,Expert (16x30),18x32,True,,False,4,40,400
5,4,0.1264023780822754,43,41,0.01831841468811035,Intermediate (16x16),18x18,True,,True,7,61,421
2,0,0.08029723167419434,37,22,0.0075685977935791016,Intermediate (16x16),18x18,True,,False,7,62,422
3,3,0.01548910140991211,21,19,0.003545522689819336,Beginner (8x8),10x10,True,,True,,65,425
2,1,0.044615983963012695,26,13,0.028799057006835938,Beginner (8x8),10x10,True,,False,,66,426
5,4,0.01601099967956543,20,19,0.0036118030548095703,Beginner (9x9),11x11,True,,True,,67,427
4,3,0.013218164443969727,19,15,0.0016453266143798828,Beginner (9x9),11x11,True,,False,,68,428
5,4,0.11713337898254395,43,41,0.01782703399658203,Intermediate (16x16),18x18,True,,True,,69,429
2,0,0.07646608352661133,37,22,0.006213665008544922,Intermediate (16x16),18x18,True,,False,,70,430
2,0,2.625248908996582,109,94,1.8616085052490234,Expert (16x30),18x32,True,,True,5,47,407
2,0,1.4146547317504883,107,85,0.883413553237915,Expert (16x30),18x32,True,,False,7,64,424
2,1,0.019191265106201172,34,25,0.003072977066040039,Beginner (8x8),10x10,True,,True,0,1,433
2,1,0.0255124568939209,40,24,0.004569053649902344,Beginner (8x8),10x10,True,,False,0,2,434
5,3,0.015588998794555664,23,21,0.0013768672943115234,Beginner (9x9),11x11,True,,True,0,3,435
5,1,0.017180204391479492,29,21,0.001477956771850586,Beginner (9x9),11x11,True,,False,0,4,436
2,1,0.1259293556213379,59,48,0.013283252716064453,Intermediate (16x16),18x18,True,,True,0,5,437
1,0,0.10654354095458984,53,40,0.010519742965698242,Intermediate (16x16),18x18,True,,False,0,6,438
2,0,2.3636460304260254,107,85,1.5655114650726318,Expert (16x30),18x32,True,,False,6,56,416
2,0,1.6339335441589355,109,94,1.0434901714324951,Expert (16x30),18x32,True,,True,,71,431
2,0,2.9114134311676025,109,94,1.9283359050750732,Expert (16x30),18x32,True,,True,6,55,415
4,3,0.02343273162841797,34,31,0.008383512496948242,Beginner (8x8),10x10,True,,True,1,9,441
5,3,0.014446496963500977,21,19,0.0015451908111572266,Beginner (9x9),11x11,True,,True,1,11,443
0,0,0.2347714900970459,32,13,0.012714385986328125,Expert (16x30),18x32,True,,True,0,7,439
5,1,0.020115375518798828,27,19,0.0022077560424804688,Beginner (9x9),11x11,True,,False,1,12,444
4,2,0.04718589782714844,36,26,0.013860464096069336,Beginner (8x8),10x10,True,,False,1,10,442
2,1,0.116943359375,45,37,0.02062678337097168,Intermediate (16x16),18x18,True,,False,1,14,446
3,2,0.14529871940612793,50,44,0.028661489486694336,Intermediate (16x16),18x18,True,,True,1,13,445
0,0,0.30738019943237305,33,12,0.017075538635253906,Expert (16x30),18x32,True,,False,0,8,440
4,3,0.02684783935546875,33,30,0.012249946594238281,Beginner (8x8),10x10,True,,True,2,17,449
5,3,0.016164064407348633,22,20,0.002248048782348633,Beginner (9x9),11x11,True,,True,2,19,451
5,1,0.018290281295776367,27,19,0.002367734909057617,Beginner (9x9),11x11,True,,False,2,20,452
4,2,0.05821943283081055,36,26,0.02453446388244629,Beginner (8x8),10x10,True,,False,2,18,450
3,2,0.18495559692382812,50,44,0.07506155967712402,Intermediate (16x16),18x18,True,,True,2,21,453
0,0,0.33919692039489746,49,34,0.04015707969665527,Expert (16x30),18x32,True,,False,1,16,448
2,1,0.30304527282714844,45,37,0.12142324447631836,Intermediate (16x16),18x18,True,,False,2,22,454
0,0,0.5214776992797852,47,35,0.08557844161987305,Expert (16x30),18x32,True,,True,1,15,447
4,3,0.05385994911193848,33,30,0.027255773544311523,Beginner (8x8),10x10,True,,True,3,25,457
2,0,2.622122287750244,109,94,1.7409617900848389,Expert (16x30),18x32,True,,True,7,63,423
5,3,0.030080556869506836,22,20,0.004416227340698242,Beginner (9x9),11x11,True,,True,3,27,459
4,2,0.06659841537475586,36,26,0.03321671485900879,Beginner (8x8),10x10,True,,False,3,26,458
5,1,0.021312475204467773,27,19,0.0025031566619873047,Beginner (9x9),11x11,True,,False,3,28,460
0,0,0.37964630126953125,47,35,0.11937689781188965,Expert (16x30),18x32,True,,True,2,23,455
2,1,0.44525575637817383,45,37,0.26627302169799805,Intermediate (16x16),18x18,True,,False,3,30,462
0,0,0.5891973972320557,49,34,0.1203615665435791,Expert (16x30),18x32,True,,False,2,24,456
0,0,0.4637880325317383,47,35,0.20604324340820312,Expert (16x30),18x32,True,,True,3,31,463
3,2,0.49312925338745117,50,44,0.28142237663269043,Intermediate (16x16),18x18,True,,True,3,29,461
5,3,0.01686549186706543,22,20,0.0023539066314697266,Beginner (9x9),11x11,True,,True,4,35,467
2,0,2.521186113357544,107,85,1.619905710220337,Expert (16x30),18x32,True,,False,,72,432
4,3,0.053659677505493164,33,30,0.027209997177124023,Beginner (8x8),10x10,True,,True,4,33,465
5,1,0.03481602668762207,27,19,0.0043947696685791016,Beginner (9x9),11x11,True,,False,4,36,468
4,2,0.0704653263092041,36,26,0.036131858825683594,Beginner (8x8),10x10,True,,False,4,34,466
0,0,0.38330745697021484,49,34,0.11788487434387207,Expert (16x30),18x32,True,,False,3,32,464
4,3,0.05389547348022461,33,30,0.027298450469970703,Beginner (8x8),10x10,True,,True,5,41,473
4,2,0.03682279586791992,36,26,0.018487930297851562,Beginner (8x8),10x10,True,,False,5,42,474
5,1,0.01799750328063965,27,19,0.0023801326751708984,Beginner (9x9),11x11,True,,False,5,44,476
5,3,0.030362367630004883,22,20,0.0044002532958984375,Beginner (9x9),11x11,True,,True,5,43,475
3,2,0.26769113540649414,50,44,0.15679407119750977,Intermediate (16x16),18x18,True,,True,4,37,469
3,2,0.27345943450927734,50,44,0.15752720832824707,Intermediate (16x16),18x18,True,,True,5,45,477
2,1,0.45369791984558105,45,37,0.2722904682159424,Intermediate (16x16),18x18,True,,False,4,38,470
4,3,0.05383563041687012,33,30,0.027252197265625,Beginner (8x8),10x10,True,,True,6,49,481
2,1,0.452817440032959,45,37,0.2738182544708252,Intermediate (16x16),18x18,True,,False,5,46,478
